id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos,receita_esperada,custo_manutencao_total,custo_total,margem_bruta,roi
BOV-00832,Fazenda São José,Nelore,Multípara,9.7,4.8,104,508,Touro_G,IATF,67.2,1,0,45,8.84,459.54,1865,104,1865,919.36,1423.9,441.0999999999999,30.978299037853773
BOV-00833,Fazenda Santa Helena,Hereford,Novilha,2.7,4.8,0,404,Touro_A,Monta Natural,82.7,0,0,15,5.41,601.63,2743,365,0,1974.65,2591.28,-2591.28,-100.0
BOV-00834,Fazenda Santa Helena,Nelore,Multípara,6.1,6.1,90,420,Touro_F,IATF,64.4,1,0,45,8.7,486.35,2391,90,2391,782.9999999999999,1314.35,1076.65,81.91501502643894
BOV-00835,Fazenda São José,Brangus,Novilha,2.0,5.6,0,366,Touro_F,IATF,67.8,0,0,45,9.66,295.54,2486,365,0,3525.9,3866.44,-3866.44,-100.0
BOV-00836,Fazenda Boa Vista,Nelore,Primípara,3.8,6.8,60,423,Touro_L,IATF,59.7,1,0,45,6.38,586.55,2274,60,2274,382.8,1014.3499999999999,1259.65,124.18297431852913
BOV-00837,Fazenda Nova Aliança,Brangus,Primípara,3.9,5.3,54,518,Touro_G,IATF,68.9,1,1,45,7.72,713.48,2393,54,0,416.88,1175.3600000000001,-1175.3600000000001,-100.0
BOV-00838,Fazenda Boa Vista,Hereford,Multípara,9.6,5.7,65,541,Touro_B,Monta Natural,70.9,0,0,15,6.28,721.88,2522,365,0,2292.2000000000003,3029.0800000000004,-3029.0800000000004,-100.0
BOV-00839,Fazenda São José,Nelore,Primípara,3.9,4.6,41,436,Touro_L,IATF,77.1,1,0,45,10.58,512.98,1917,41,1917,433.78000000000003,991.76,925.24,93.2927321126079
BOV-00840,Fazenda São José,Hereford,Primípara,3.3,6.6,30,485,Touro_D,Monta Natural,69.0,1,0,15,10.33,462.16,2437,30,2437,309.9,787.06,1649.94,209.6333189337535
BOV-00841,Fazenda Santa Helena,Angus,Novilha,2.1,6.3,0,433,Touro_B,IATF,65.0,1,0,45,9.65,540.38,3326,0,3326,0.0,585.38,2740.62,468.17793569988726
BOV-00842,Fazenda São José,Nelore,Multípara,6.0,5.0,48,418,Touro_D,IATF + Repasse,69.0,1,0,60,10.9,582.52,2363,48,2363,523.2,1165.72,1197.28,102.70733966990358
BOV-00843,Fazenda Santa Helena,Angus,Novilha,1.7,5.4,0,371,Touro_C,IATF + Repasse,73.6,0,0,60,9.81,424.84,2252,365,0,3580.65,4065.4900000000002,-4065.4900000000002,-100.0
BOV-00844,Fazenda Nova Aliança,Nelore,Primípara,3.9,4.9,67,389,Touro_B,IATF + Repasse,76.6,1,0,60,7.47,329.48,2332,67,2332,500.49,889.97,1442.03,162.03130442599186
BOV-00845,Fazenda Santa Helena,Brangus,Novilha,1.6,5.2,0,397,Touro_B,IATF + Repasse,68.2,1,0,60,8.61,588.63,2747,0,2747,0.0,648.63,2098.37,323.5080091885975
BOV-00846,Fazenda Boa Vista,Brangus,Multípara,11.5,6.7,62,402,Touro_C,IATF,66.3,1,0,45,7.55,512.03,3153,62,3153,468.09999999999997,1025.1299999999999,2127.87,207.57074712475494
BOV-00847,Fazenda Santa Helena,Nelore,Primípara,4.2,3.2,57,384,Touro_J,Monta Natural,69.7,1,0,15,8.82,571.13,1839,57,1839,502.74,1088.87,750.1300000000001,68.89068483841048
BOV-00848,Fazenda Nova Aliança,Angus,Primípara,4.2,4.9,95,417,Touro_L,IATF + Repasse,74.1,1,0,60,6.55,388.18,2974,95,2974,622.25,1070.43,1903.57,177.8322730117803
BOV-00849,Fazenda São José,Hereford,Primípara,4.3,5.6,40,481,Touro_D,IATF + Repasse,76.8,1,0,60,9.67,453.28,2671,40,2671,386.8,900.0799999999999,1770.92,196.75139987556665
BOV-00850,Fazenda São José,Senepol,Multípara,7.3,5.9,31,418,Touro_G,IATF,65.9,0,0,45,9.52,363.8,2576,365,0,3474.7999999999997,3883.6,-3883.6,-100.0
BOV-00851,Fazenda Santa Helena,Angus,Multípara,10.8,4.6,72,493,Touro_D,IATF,67.7,1,0,45,9.08,467.03,3003,72,3003,653.76,1165.79,1837.21,157.59356316317692
BOV-00852,Fazenda Esperança,Senepol,Multípara,5.3,6.3,30,412,Touro_K,IATF + Repasse,59.4,1,0,60,7.83,360.85,1847,30,1847,234.9,655.75,1191.25,181.66221883339688
BOV-00853,Fazenda Santa Helena,Angus,Multípara,4.2,4.4,30,544,Touro_G,Monta Natural,59.7,1,0,15,8.49,539.17,2961,30,2961,254.70000000000002,808.87,2152.13,266.0662405578152
BOV-00854,Fazenda Nova Aliança,Nelore,Multípara,10.3,5.5,63,352,Touro_D,Monta Natural,65.4,1,0,15,8.63,424.61,2371,63,2371,543.69,983.3000000000001,1387.6999999999998,141.12681785823244
BOV-00855,Fazenda Santa Helena,Hereford,Primípara,2.6,5.7,48,459,Touro_C,Monta Natural,66.1,1,0,15,6.47,630.58,2780,48,2780,310.56,956.1400000000001,1823.86,190.75240027611017
BOV-00856,Fazenda Santa Helena,Angus,Multípara,11.9,6.1,56,429,Touro_H,IATF,69.1,0,0,45,9.01,372.13,2480,365,0,3288.65,3705.78,-3705.78,-100.0
BOV-00857,Fazenda Santa Helena,Angus,Novilha,2.5,5.5,0,380,Touro_C,IATF + Repasse,73.8,1,0,60,9.53,345.91,2758,0,2758,0.0,405.91,2352.09,579.4609642531595
BOV-00858,Fazenda São José,Angus,Primípara,4.0,6.2,56,458,Touro_K,IATF + Repasse,71.5,1,0,60,10.71,459.32,3225,56,3225,599.76,1119.08,2105.92,188.1831504450084
BOV-00859,Fazenda São José,Hereford,Multípara,6.0,5.6,38,480,Touro_H,IATF + Repasse,73.7,1,0,60,9.55,499.36,2688,38,2688,362.90000000000003,922.26,1765.74,191.45794027714527
BOV-00860,Fazenda Santa Helena,Hereford,Primípara,3.8,5.7,30,449,Touro_B,IATF,77.4,0,0,45,7.58,638.67,2938,365,0,2766.7,3450.37,-3450.37,-100.0
BOV-00861,Fazenda Esperança,Angus,Primípara,2.6,6.5,72,456,Touro_C,IATF + Repasse,73.5,1,0,60,6.99,437.19,2955,72,2955,503.28000000000003,1000.47,1954.53,195.36118024528471
BOV-00862,Fazenda São José,Nelore,Primípara,4.2,6.1,45,364,Touro_D,IATF,70.8,1,0,45,9.49,323.79,2544,45,2544,427.05,795.84,1748.1599999999999,219.66224366706874
BOV-00863,Fazenda São José,Angus,Multípara,5.4,6.8,55,473,Touro_C,TE,74.8,1,0,180,9.43,667.7,3290,55,3290,518.65,1366.35,1923.65,140.78749954257694
BOV-00864,Fazenda Boa Vista,Angus,Primípara,3.9,5.2,59,451,Touro_F,Monta Natural,60.6,1,0,15,5.96,639.47,2181,59,2181,351.64,1006.11,1174.8899999999999,116.77550168470643
BOV-00865,Fazenda Boa Vista,Nelore,Multípara,5.8,6.5,54,428,Touro_I,IATF + Repasse,70.5,1,0,60,7.15,577.65,2004,54,2004,386.1,1023.75,980.25,95.75091575091575
BOV-00866,Fazenda São José,Hereford,Multípara,4.5,5.8,56,467,Touro_J,IATF + Repasse,75.8,0,0,60,8.82,498.26,2713,365,0,3219.3,3777.5600000000004,-3777.5600000000004,-100.0
BOV-00867,Fazenda Santa Helena,Angus,Multípara,7.9,4.0,64,509,Touro_H,TE,71.1,1,0,180,8.21,732.44,3435,64,3435,525.44,1437.88,1997.12,138.89337079589396
BOV-00868,Fazenda Santa Helena,Nelore,Novilha,1.8,6.2,0,344,Touro_D,TE,73.4,1,0,180,8.59,380.99,2529,0,2529,0.0,560.99,1968.01,350.81017486942727
BOV-00869,Fazenda Nova Aliança,Nelore,Multípara,9.8,5.8,41,428,Touro_B,IATF,70.8,1,0,45,8.06,579.55,2364,41,2364,330.46000000000004,955.01,1408.99,147.53667500863864
BOV-00870,Fazenda Nova Aliança,Nelore,Primípara,3.0,5.6,94,375,Touro_J,Monta Natural,75.6,0,0,15,9.57,414.16,2369,365,0,3493.05,3922.21,-3922.21,-100.0
BOV-00871,Fazenda Boa Vista,Senepol,Novilha,2.0,5.9,0,318,Touro_A,Monta Natural,77.3,0,0,15,5.02,361.67,2212,365,0,1832.3,2208.97,-2208.97,-100.0
BOV-00872,Fazenda Boa Vista,Nelore,Novilha,2.4,5.4,0,346,Touro_K,IATF,59.4,1,0,45,6.96,485.16,2368,0,2368,0.0,530.1600000000001,1837.84,346.65761279613696
BOV-00873,Fazenda São José,Nelore,Multípara,6.3,6.3,30,468,Touro_D,TE,68.0,1,0,180,9.0,374.71,1731,30,1731,270.0,824.71,906.29,109.89196202301414
BOV-00874,Fazenda Boa Vista,Angus,Novilha,2.1,4.9,0,418,Touro_E,IATF,59.9,0,0,45,5.17,414.57,2849,365,0,1887.05,2346.62,-2346.62,-100.0
BOV-00875,Fazenda Santa Helena,Nelore,Novilha,2.7,7.2,0,307,Touro_B,IATF,55.0,0,0,45,9.2,383.97,2349,365,0,3357.9999999999995,3786.9699999999993,-3786.9699999999993,-100.0
BOV-00876,Fazenda Santa Helena,Nelore,Primípara,2.9,4.8,65,423,Touro_C,IATF,75.5,1,1,45,9.35,611.38,2476,65,0,607.75,1264.13,-1264.13,-100.0
BOV-00877,Fazenda Esperança,Nelore,Primípara,2.7,5.2,86,377,Touro_D,Monta Natural,76.8,0,0,15,5.92,304.91,1759,365,0,2160.8,2480.71,-2480.71,-100.0
BOV-00878,Fazenda São José,Angus,Multípara,6.6,6.2,71,509,Touro_C,IATF + Repasse,69.0,1,0,60,9.79,572.63,2697,71,2697,695.0899999999999,1327.7199999999998,1369.2800000000002,103.13017804958879
BOV-00879,Fazenda Santa Helena,Angus,Multípara,7.4,6.2,35,465,Touro_H,IATF + Repasse,67.8,1,0,60,7.65,540.12,2427,35,2427,267.75,867.87,1559.13,179.650178022054
BOV-00880,Fazenda Santa Helena,Nelore,Multípara,8.3,3.8,39,434,Touro_K,IATF,70.9,0,0,45,8.86,650.82,2600,365,0,3233.8999999999996,3929.72,-3929.72,-100.0
BOV-00881,Fazenda Santa Helena,Angus,Primípara,3.2,5.8,49,429,Touro_L,IATF,88.0,1,0,45,8.72,552.54,3321,49,3321,427.28000000000003,1024.82,2296.1800000000003,224.0569075544974
BOV-00882,Fazenda Esperança,Senepol,Novilha,2.7,6.2,0,340,Touro_B,TE,65.7,0,0,180,7.74,302.07,2776,365,0,2825.1,3307.17,-3307.17,-100.0
BOV-00883,Fazenda Santa Helena,Nelore,Multípara,4.3,4.7,74,357,Touro_I,IATF,63.9,1,0,45,6.37,424.38,1830,74,1830,471.38,940.76,889.24,94.52357668268209
BOV-00884,Fazenda Santa Helena,Nelore,Novilha,2.1,5.4,0,360,Touro_K,TE,75.6,1,0,180,6.82,326.81,2193,0,2193,0.0,506.81,1686.19,332.70653696651607
BOV-00885,Fazenda Esperança,Nelore,Multípara,7.1,5.1,41,435,Touro_F,TE,75.9,0,0,180,7.72,569.1,2369,365,0,2817.7999999999997,3566.8999999999996,-3566.8999999999996,-100.0
BOV-00886,Fazenda Santa Helena,Angus,Novilha,2.5,5.0,0,417,Touro_A,IATF + Repasse,74.3,1,0,60,9.03,439.67,2884,0,2884,0.0,499.67,2384.33,477.18093942001724
BOV-00887,Fazenda São José,Brangus,Multípara,11.7,7.6,66,471,Touro_H,TE,72.4,1,0,180,8.08,594.71,2763,66,2763,533.28,1307.99,1455.01,111.2401470959258
BOV-00888,Fazenda Santa Helena,Nelore,Primípara,3.5,6.5,75,360,Touro_J,IATF,70.1,1,0,45,9.87,513.43,2265,75,2265,740.2499999999999,1298.6799999999998,966.3200000000002,74.40786028890875
BOV-00889,Fazenda Santa Helena,Brangus,Primípara,4.5,5.5,117,469,Touro_F,TE,63.0,1,0,180,7.86,635.1,2683,117,2683,919.62,1734.7199999999998,948.2800000000002,54.66472975465783
BOV-00890,Fazenda Santa Helena,Nelore,Multípara,6.4,5.2,67,460,Touro_D,IATF,83.2,0,0,45,8.16,624.55,1900,365,0,2978.4,3647.95,-3647.95,-100.0
BOV-00891,Fazenda Esperança,Angus,Multípara,4.2,5.3,39,448,Touro_F,Monta Natural,83.6,0,0,15,7.34,446.38,3060,365,0,2679.1,3140.48,-3140.48,-100.0
BOV-00892,Fazenda Nova Aliança,Brangus,Primípara,2.8,5.8,40,451,Touro_B,Monta Natural,69.0,0,0,15,8.24,547.39,2073,365,0,3007.6,3569.99,-3569.99,-100.0
BOV-00893,Fazenda Esperança,Nelore,Multípara,7.2,7.6,53,455,Touro_A,Monta Natural,80.4,0,0,15,7.4,423.78,2478,365,0,2701.0,3139.7799999999997,-3139.7799999999997,-100.0
BOV-00894,Fazenda Boa Vista,Angus,Multípara,6.5,4.8,57,461,Touro_L,IATF,74.1,1,0,45,6.7,440.12,2101,57,2101,381.90000000000003,867.02,1233.98,142.32428317685867
BOV-00895,Fazenda São José,Nelore,Novilha,1.6,5.1,0,328,Touro_F,IATF + Repasse,61.4,0,0,60,8.9,424.92,2559,365,0,3248.5,3733.42,-3733.42,-100.0
BOV-00896,Fazenda Santa Helena,Brangus,Novilha,2.1,7.2,0,401,Touro_H,IATF + Repasse,62.0,1,0,60,8.73,435.01,2604,0,2604,0.0,495.01,2108.99,426.04997878830727
BOV-00897,Fazenda Boa Vista,Nelore,Primípara,3.2,3.2,30,330,Touro_E,TE,76.6,0,0,180,7.24,469.26,2085,365,0,2642.6,3291.8599999999997,-3291.8599999999997,-100.0
BOV-00898,Fazenda Nova Aliança,Hereford,Novilha,1.7,5.2,0,346,Touro_H,Monta Natural,79.7,1,0,15,8.28,394.79,3054,0,3054,0.0,409.79,2644.21,645.259767197833
BOV-00899,Fazenda Santa Helena,Nelore,Multípara,6.4,5.2,42,380,Touro_C,Monta Natural,74.1,1,0,15,8.49,322.35,2422,42,2422,356.58,693.9300000000001,1728.07,249.02655887481444
BOV-00900,Fazenda Santa Helena,Hereford,Novilha,2.8,4.8,0,318,Touro_F,TE,73.5,1,0,180,9.19,346.72,2562,0,2562,0.0,526.72,2035.28,386.40643985419194
BOV-00901,Fazenda Santa Helena,Nelore,Primípara,3.1,6.1,75,433,Touro_A,TE,66.7,1,0,180,8.67,387.01,2669,75,2669,650.25,1217.26,1451.74,119.26293478796642
BOV-00902,Fazenda Santa Helena,Brangus,Novilha,2.6,6.7,0,300,Touro_C,IATF + Repasse,65.3,1,0,60,8.79,448.84,2602,0,2602,0.0,508.84,2093.16,411.359169876582
BOV-00903,Fazenda Santa Helena,Nelore,Primípara,3.7,4.4,59,404,Touro_D,IATF + Repasse,76.6,1,0,60,8.9,329.92,2206,59,2206,525.1,915.02,1290.98,141.08762649996723
BOV-00904,Fazenda São José,Senepol,Novilha,2.1,7.0,0,392,Touro_E,Monta Natural,72.3,0,0,15,9.63,467.73,2597,365,0,3514.9500000000003,3997.6800000000003,-3997.6800000000003,-100.0
BOV-00905,Fazenda Boa Vista,Nelore,Novilha,1.9,7.2,0,328,Touro_C,IATF,71.3,1,0,45,7.83,346.07,2292,0,2292,0.0,391.07,1900.93,486.0843327281561
BOV-00906,Fazenda Nova Aliança,Nelore,Novilha,2.1,5.9,0,313,Touro_H,IATF + Repasse,79.5,0,0,60,7.92,383.37,2246,365,0,2890.8,3334.17,-3334.17,-100.0
BOV-00907,Fazenda Esperança,Angus,Multípara,8.7,5.0,84,489,Touro_E,IATF + Repasse,82.2,1,0,60,8.04,575.73,3063,84,3063,675.3599999999999,1311.09,1751.91,133.62240578449993
BOV-00908,Fazenda Boa Vista,Nelore,Novilha,2.0,7.8,0,340,Touro_G,IATF,75.5,1,0,45,8.16,490.51,2115,0,2115,0.0,535.51,1579.49,294.95060783178656
BOV-00909,Fazenda Boa Vista,Nelore,Multípara,5.7,6.4,30,460,Touro_E,IATF,66.4,1,0,45,6.09,426.75,2473,30,2473,182.7,654.45,1818.55,277.87455114982043
BOV-00910,Fazenda Boa Vista,Senepol,Novilha,1.7,6.2,0,255,Touro_H,Monta Natural,72.3,0,0,15,6.96,225.36,2216,365,0,2540.4,2780.76,-2780.76,-100.0
BOV-00911,Fazenda São José,Senepol,Novilha,2.8,7.1,0,323,Touro_A,IATF + Repasse,69.5,1,0,60,8.67,455.19,2538,0,2538,0.0,515.19,2022.81,392.63378559366447
BOV-00912,Fazenda Boa Vista,Nelore,Primípara,3.4,5.3,83,412,Touro_C,IATF,71.2,1,0,45,8.26,598.32,2317,83,2317,685.5799999999999,1328.9,988.0999999999999,74.35472947550605
BOV-00913,Fazenda São José,Senepol,Primípara,3.8,4.5,88,412,Touro_C,IATF + Repasse,64.8,1,0,60,7.75,432.02,2294,88,2294,682.0,1174.02,1119.98,95.3970119759459
BOV-00914,Fazenda Boa Vista,Angus,Multípara,7.9,5.6,83,510,Touro_J,Monta Natural,79.5,0,0,15,6.35,749.4,2740,365,0,2317.75,3082.15,-3082.15,-100.0
BOV-00915,Fazenda São José,Nelore,Multípara,11.0,6.7,30,430,Touro_J,IATF,69.2,1,1,45,10.27,447.2,2394,30,0,308.09999999999997,800.3,-800.3,-100.0
BOV-00916,Fazenda Boa Vista,Brangus,Multípara,8.4,3.1,67,455,Touro_C,IATF,81.6,1,0,45,7.16,550.13,2347,67,2347,479.72,1074.85,1272.15,118.3560496813509
BOV-00917,Fazenda Boa Vista,Brangus,Multípara,7.8,5.2,43,448,Touro_F,TE,71.2,1,1,180,7.44,567.48,2828,43,0,319.92,1067.4,-1067.4,-100.0
BOV-00918,Fazenda Nova Aliança,Senepol,Primípara,4.3,6.4,41,503,Touro_I,IATF,69.1,0,0,45,7.78,752.37,2662,365,0,2839.7000000000003,3637.07,-3637.07,-100.0
BOV-00919,Fazenda Esperança,Nelore,Primípara,3.9,4.5,61,451,Touro_L,IATF,68.0,1,0,45,7.89,414.57,2170,61,2170,481.28999999999996,940.8599999999999,1229.14,130.64005271772635
BOV-00920,Fazenda Santa Helena,Brangus,Multípara,4.9,7.4,37,480,Touro_F,IATF,68.0,1,1,45,8.41,483.02,2473,37,0,311.17,839.19,-839.19,-100.0
BOV-00921,Fazenda Nova Aliança,Nelore,Multípara,5.4,7.2,83,423,Touro_E,IATF,73.3,1,0,45,6.91,500.13,1944,83,1944,573.53,1118.6599999999999,825.3400000000001,73.77934314268859
BOV-00922,Fazenda São José,Nelore,Multípara,10.3,5.4,72,442,Touro_L,IATF,71.7,0,0,45,10.44,420.02,2730,365,0,3810.6,4275.62,-4275.62,-100.0
BOV-00923,Fazenda Nova Aliança,Nelore,Novilha,2.8,5.5,0,373,Touro_A,IATF,76.8,0,0,45,8.05,449.85,2083,365,0,2938.2500000000005,3433.1000000000004,-3433.1000000000004,-100.0
BOV-00924,Fazenda Esperança,Senepol,Novilha,2.3,5.8,0,377,Touro_B,Monta Natural,67.4,1,0,15,7.74,506.96,2075,0,2075,0.0,521.96,1553.04,297.5400413824814
BOV-00925,Fazenda Boa Vista,Hereford,Multípara,8.4,8.7,31,440,Touro_K,Monta Natural,73.4,1,0,15,6.73,622.81,2344,31,2344,208.63000000000002,846.4399999999999,1497.56,176.92453097679694
BOV-00926,Fazenda Santa Helena,Hereford,Primípara,3.8,6.9,55,511,Touro_A,IATF,79.3,1,0,45,10.03,529.07,2777,55,2777,551.65,1125.72,1651.28,146.68656504281702
BOV-00927,Fazenda Boa Vista,Angus,Primípara,3.4,5.1,62,460,Touro_L,IATF + Repasse,80.3,0,0,60,7.57,423.56,2621,365,0,2763.05,3246.61,-3246.61,-100.0
BOV-00928,Fazenda São José,Nelore,Novilha,2.5,5.5,0,421,Touro_F,IATF,67.6,1,0,45,8.76,538.88,1767,0,1767,0.0,583.88,1183.12,202.63067753648008
BOV-00929,Fazenda São José,Nelore,Multípara,4.9,5.6,58,427,Touro_C,TE,69.9,1,0,180,9.26,546.8,1919,58,1919,537.08,1263.88,655.1199999999999,51.834034876728786
BOV-00930,Fazenda Boa Vista,Nelore,Novilha,2.9,6.2,0,330,Touro_L,IATF,68.3,1,0,45,6.1,365.15,2525,0,2525,0.0,410.15,2114.85,515.6284286236743
BOV-00931,Fazenda Santa Helena,Nelore,Multípara,10.0,4.0,85,475,Touro_E,IATF + Repasse,66.8,0,0,60,8.42,577.38,2473,365,0,3073.3,3710.6800000000003,-3710.6800000000003,-100.0
BOV-00932,Fazenda Esperança,Brangus,Novilha,2.4,6.1,0,392,Touro_F,IATF,76.0,1,0,45,7.02,532.72,2161,0,2161,0.0,577.72,1583.28,274.05663643287403
BOV-00933,Fazenda Nova Aliança,Angus,Multípara,6.5,7.1,77,485,Touro_E,Monta Natural,65.3,1,0,15,6.6,636.93,2145,77,2145,508.2,1160.13,984.8699999999999,84.89307232810116
BOV-00934,Fazenda São José,Nelore,Multípara,5.3,3.3,61,372,Touro_C,IATF,85.0,1,0,45,9.13,472.83,2673,61,2673,556.9300000000001,1074.76,1598.24,148.70668800476386
BOV-00935,Fazenda Santa Helena,Nelore,Novilha,2.1,6.7,0,366,Touro_B,IATF,73.4,1,0,45,8.12,462.37,1798,0,1798,0.0,507.37,1290.63,254.3764905295938
BOV-00936,Fazenda Boa Vista,Nelore,Multípara,9.3,7.1,53,400,Touro_B,IATF + Repasse,70.9,1,0,60,8.48,522.78,2046,53,2046,449.44,1032.22,1013.78,98.21355912499273
BOV-00937,Fazenda Santa Helena,Angus,Primípara,3.8,4.4,34,432,Touro_L,IATF + Repasse,84.1,0,0,60,7.02,529.3,2800,365,0,2562.2999999999997,3151.5999999999995,-3151.5999999999995,-100.0
BOV-00938,Fazenda Nova Aliança,Senepol,Novilha,2.1,7.4,0,340,Touro_B,IATF + Repasse,64.1,1,0,60,7.57,292.11,2014,0,2014,0.0,352.11,1661.8899999999999,471.9803470506375
BOV-00939,Fazenda Santa Helena,Brangus,Multípara,8.9,4.7,92,478,Touro_J,Monta Natural,67.3,0,0,15,8.77,577.44,2691,365,0,3201.0499999999997,3793.49,-3793.49,-100.0
BOV-00940,Fazenda São José,Hereford,Primípara,4.1,5.4,61,379,Touro_D,IATF,64.5,0,0,45,9.9,539.22,2294,365,0,3613.5,4197.72,-4197.72,-100.0
BOV-00941,Fazenda Boa Vista,Angus,Primípara,2.6,4.7,101,442,Touro_D,TE,71.9,1,1,180,6.55,365.24,2624,101,0,661.55,1206.79,-1206.79,-100.0
BOV-00942,Fazenda São José,Nelore,Novilha,2.2,5.8,0,379,Touro_L,IATF + Repasse,68.2,1,0,60,11.3,409.07,2824,0,2824,0.0,469.07,2354.93,502.04233909651015
BOV-00943,Fazenda São José,Nelore,Primípara,4.0,4.4,73,340,Touro_C,IATF,64.2,1,0,45,8.62,365.52,2103,73,2103,629.26,1039.78,1063.22,102.25432302987171
BOV-00944,Fazenda Esperança,Hereford,Multípara,8.4,6.3,110,477,Touro_H,TE,64.9,1,0,180,6.49,466.43,2673,110,2673,713.9,1360.33,1312.67,96.49643836422047
BOV-00945,Fazenda Santa Helena,Hereford,Primípara,3.8,5.8,82,415,Touro_D,TE,74.0,1,0,180,8.38,498.9,2299,82,2299,687.1600000000001,1366.06,932.94,68.29421840914748
BOV-00946,Fazenda Santa Helena,Nelore,Multípara,8.1,5.4,30,404,Touro_H,IATF,75.8,1,0,45,10.32,371.45,1500,30,1500,309.6,726.05,773.95,106.5973417808691
BOV-00947,Fazenda Santa Helena,Angus,Multípara,11.9,3.9,44,546,Touro_K,IATF,63.7,0,0,45,9.53,787.03,3109,365,0,3478.45,4310.48,-4310.48,-100.0
BOV-00948,Fazenda Nova Aliança,Angus,Novilha,1.6,6.3,0,334,Touro_C,IATF,70.8,0,0,45,9.73,303.59,3072,365,0,3551.4500000000003,3900.0400000000004,-3900.0400000000004,-100.0
BOV-00949,Fazenda Nova Aliança,Brangus,Novilha,2.2,6.3,0,411,Touro_K,IATF + Repasse,69.5,0,0,60,9.42,606.43,2710,365,0,3438.3,4104.7300000000005,-4104.7300000000005,-100.0
BOV-00950,Fazenda São José,Senepol,Multípara,4.7,5.2,55,421,Touro_L,IATF + Repasse,68.1,1,0,60,10.87,340.23,2483,55,2483,597.8499999999999,998.0799999999999,1484.92,148.7776530939404
BOV-00951,Fazenda São José,Angus,Primípara,2.8,6.9,52,429,Touro_B,IATF + Repasse,81.7,1,0,60,9.02,489.73,2857,52,2857,469.03999999999996,1018.77,1838.23,180.43621229521875
BOV-00952,Fazenda São José,Angus,Novilha,2.1,4.7,0,356,Touro_H,IATF + Repasse,71.7,1,0,60,10.88,293.83,3265,0,3265,0.0,353.83,2911.17,822.7595172823108
BOV-00953,Fazenda Santa Helena,Nelore,Primípara,2.8,2.8,62,420,Touro_F,IATF,73.0,0,0,45,8.94,593.88,2434,365,0,3263.1,3901.98,-3901.98,-100.0
BOV-00954,Fazenda Nova Aliança,Nelore,Multípara,11.7,4.6,30,412,Touro_B,IATF,76.1,1,0,45,8.68,559.96,2441,30,2441,260.4,865.36,1575.6399999999999,182.07913469538687
BOV-00955,Fazenda Boa Vista,Nelore,Multípara,11.6,6.4,60,407,Touro_G,TE,72.5,1,0,180,8.45,389.71,2237,60,2237,506.99999999999994,1076.71,1160.29,107.76253587316917
BOV-00956,Fazenda Boa Vista,Nelore,Novilha,2.0,5.2,0,344,Touro_L,TE,71.9,1,0,180,9.35,308.43,1822,0,1822,0.0,488.43,1333.57,273.03195954384455
BOV-00957,Fazenda São José,Brangus,Novilha,2.5,5.2,0,373,Touro_J,IATF,77.0,1,0,45,10.7,353.76,2401,0,2401,0.0,398.76,2002.24,502.1165613401545
BOV-00958,Fazenda Santa Helena,Brangus,Multípara,8.3,6.6,65,380,Touro_G,IATF,68.5,1,0,45,7.22,324.84,1611,65,1611,469.3,839.1399999999999,771.8600000000001,91.98226755964443
BOV-00959,Fazenda Santa Helena,Nelore,Multípara,10.5,6.1,34,400,Touro_D,IATF,69.3,0,0,45,8.54,386.34,2083,365,0,3117.1,3548.44,-3548.44,-100.0
BOV-00960,Fazenda Esperança,Hereford,Multípara,9.0,6.0,108,506,Touro_H,IATF,66.0,1,0,45,7.52,428.92,2363,108,2363,812.16,1286.08,1076.92,83.73662602637472
BOV-00961,Fazenda Santa Helena,Nelore,Multípara,4.0,6.4,61,360,Touro_C,IATF,80.5,0,0,45,7.48,502.83,2795,365,0,2730.2000000000003,3278.03,-3278.03,-100.0
BOV-00962,Fazenda São José,Nelore,Primípara,4.0,4.6,53,346,Touro_I,IATF,75.3,1,0,45,7.86,483.41,2261,53,2261,416.58000000000004,944.99,1316.01,139.26179113006486
BOV-00963,Fazenda Santa Helena,Nelore,Multípara,10.0,5.0,30,403,Touro_L,IATF,73.4,1,0,45,7.98,477.27,2759,30,2759,239.4,761.67,1997.33,262.23036223036223
BOV-00964,Fazenda Boa Vista,Nelore,Primípara,3.5,5.8,71,361,Touro_K,IATF + Repasse,81.3,0,0,60,7.73,521.26,1908,365,0,2821.4500000000003,3402.71,-3402.71,-100.0
BOV-00965,Fazenda Boa Vista,Nelore,Novilha,2.9,4.9,0,339,Touro_E,TE,64.7,1,0,180,7.84,354.32,2556,0,2556,0.0,534.3199999999999,2021.68,378.3650247042971
BOV-00966,Fazenda Boa Vista,Angus,Multípara,11.3,2.9,53,436,Touro_C,TE,71.5,0,0,180,6.69,403.38,2934,365,0,2441.8500000000004,3025.2300000000005,-3025.2300000000005,-100.0
BOV-00967,Fazenda Esperança,Angus,Primípara,3.5,4.6,85,434,Touro_I,IATF + Repasse,63.1,1,0,60,5.6,439.65,3103,85,3103,475.99999999999994,975.65,2127.35,218.04438066929737
BOV-00968,Fazenda Boa Vista,Senepol,Multípara,8.9,6.6,56,438,Touro_B,IATF + Repasse,63.6,1,0,60,7.17,388.32,2431,56,2431,401.52,849.8399999999999,1581.16,186.05384542972797
