id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos
BOV-01256,Fazenda Boa Vista,Nelore,Multípara,12.0,6.6,128,371,Touro_A,IATF,79.4,1,0,45,7.15,480.07,1676,128
BOV-01257,Fazenda Santa Helena,Brangus,Multípara,9.5,5.0,51,492,Touro_D,IATF + Repasse,73.2,1,0,60,9.75,696.7,2637,51
BOV-01258,Fazenda São José,Angus,Multípara,4.3,3.7,92,406,Touro_I,IATF + Repasse,78.1,0,0,60,9.07,453.61,2242,365
BOV-01259,Fazenda Santa Helena,Nelore,Primípara,4.2,4.0,98,429,Touro_H,IATF,58.7,1,0,45,8.6,573.19,2680,98
BOV-01260,Fazenda São José,Nelore,Primípara,3.1,5.6,88,362,Touro_D,Monta Natural,65.7,0,0,15,9.01,357.0,2525,365
BOV-01261,Fazenda Boa Vista,Nelore,Multípara,7.6,4.4,55,434,Touro_H,IATF + Repasse,78.7,1,0,60,8.55,610.83,2068,55
BOV-01262,Fazenda Esperança,Brangus,Multípara,6.5,7.4,67,383,Touro_G,IATF,74.0,1,0,45,9.43,385.94,2306,67
BOV-01263,Fazenda Boa Vista,Senepol,Multípara,6.1,6.9,30,392,Touro_F,IATF,65.7,0,0,45,6.62,407.06,2127,365
BOV-01264,Fazenda São José,Nelore,Multípara,7.5,7.1,109,439,Touro_J,IATF + Repasse,73.1,1,0,60,8.88,571.74,2035,109
BOV-01265,Fazenda Santa Helena,Hereford,Multípara,7.0,5.6,38,442,Touro_L,IATF,78.4,0,0,45,7.7,584.96,2619,365
BOV-01266,Fazenda Santa Helena,Nelore,Primípara,3.8,5.3,64,356,Touro_B,IATF,64.6,0,0,45,9.43,297.91,1664,365
BOV-01267,Fazenda Boa Vista,Angus,Multípara,10.5,4.1,62,536,Touro_C,IATF,73.7,1,0,45,7.48,485.14,2635,62
BOV-01268,Fazenda São José,Nelore,Multípara,6.4,6.7,57,508,Touro_D,IATF + Repasse,85.1,1,0,60,6.88,495.2,2082,57
BOV-01269,Fazenda São José,Senepol,Multípara,5.7,6.0,43,477,Touro_G,IATF,67.2,1,1,45,9.3,715.46,2786,43
BOV-01270,Fazenda Boa Vista,Brangus,Novilha,2.5,6.5,0,336,Touro_H,IATF,66.6,1,0,45,6.5,462.24,2681,0
BOV-01271,Fazenda Esperança,Brangus,Primípara,3.8,6.7,97,501,Touro_K,IATF,57.2,1,0,45,7.56,651.57,2431,97
BOV-01272,Fazenda Nova Aliança,Hereford,Novilha,2.9,5.5,0,328,Touro_H,IATF,69.8,0,0,45,6.62,483.61,2534,365
BOV-01273,Fazenda Esperança,Brangus,Novilha,1.5,5.9,0,368,Touro_D,IATF,77.6,0,0,45,6.91,471.42,2255,365
BOV-01274,Fazenda Santa Helena,Senepol,Multípara,10.8,5.9,83,442,Touro_I,IATF,68.9,1,0,45,7.64,567.59,2813,83
BOV-01275,Fazenda São José,Brangus,Novilha,2.3,5.3,0,457,Touro_H,IATF,87.6,1,0,45,8.89,652.93,2591,0
BOV-01276,Fazenda Santa Helena,Senepol,Novilha,2.4,5.8,0,397,Touro_K,IATF,88.0,0,0,45,8.12,401.51,2479,365
BOV-01277,Fazenda Santa Helena,Angus,Primípara,2.7,5.5,76,431,Touro_E,IATF,82.8,1,0,45,8.67,345.33,2607,76
BOV-01278,Fazenda Nova Aliança,Nelore,Multípara,7.5,5.1,50,382,Touro_C,Monta Natural,67.7,1,0,15,6.91,496.78,1876,50
BOV-01279,Fazenda Santa Helena,Angus,Primípara,3.0,6.3,91,490,Touro_B,TE,73.9,1,1,180,7.48,445.55,2967,91
BOV-01280,Fazenda São José,Nelore,Novilha,1.9,4.8,0,319,Touro_L,IATF + Repasse,68.5,0,0,60,9.04,319.34,2502,365
BOV-01281,Fazenda São José,Angus,Novilha,2.3,6.9,0,409,Touro_I,IATF + Repasse,68.1,0,0,60,7.96,562.68,2602,365
BOV-01282,Fazenda Esperança,Angus,Novilha,2.7,6.5,0,345,Touro_A,TE,74.1,1,0,180,6.75,463.87,2323,0
BOV-01283,Fazenda São José,Brangus,Primípara,4.0,4.4,60,453,Touro_G,IATF,65.7,0,0,45,9.1,512.95,2681,365
BOV-01284,Fazenda Santa Helena,Nelore,Primípara,3.7,4.1,101,410,Touro_K,Monta Natural,60.6,0,0,15,10.01,357.94,1766,365
BOV-01285,Fazenda Boa Vista,Nelore,Multípara,8.3,3.0,62,370,Touro_G,Monta Natural,63.6,0,0,15,6.0,373.26,2478,365
BOV-01286,Fazenda São José,Angus,Primípara,3.4,4.2,94,491,Touro_A,IATF,73.6,1,0,45,7.24,556.24,2498,94
BOV-01287,Fazenda Santa Helena,Senepol,Novilha,3.0,6.8,0,382,Touro_G,IATF + Repasse,83.4,1,0,60,8.11,511.01,2762,0
BOV-01288,Fazenda Boa Vista,Nelore,Multípara,8.5,5.4,57,450,Touro_A,IATF + Repasse,77.6,1,0,60,6.8,670.18,2129,57
BOV-01289,Fazenda Santa Helena,Angus,Primípara,3.0,6.2,71,435,Touro_B,IATF + Repasse,71.3,0,0,60,10.08,538.49,3129,365
BOV-01290,Fazenda Santa Helena,Brangus,Multípara,5.8,4.8,90,467,Touro_I,IATF + Repasse,76.6,1,0,60,8.91,391.04,2237,90
BOV-01291,Fazenda Boa Vista,Brangus,Primípara,3.7,5.7,113,433,Touro_H,IATF,71.6,1,1,45,7.08,413.42,2104,113
BOV-01292,Fazenda Santa Helena,Nelore,Multípara,8.2,4.6,99,414,Touro_I,IATF,78.4,0,0,45,8.82,406.41,2232,365
BOV-01293,Fazenda São José,Angus,Multípara,4.1,4.3,81,487,Touro_L,IATF,76.5,1,0,45,8.59,605.88,3163,81
BOV-01294,Fazenda Esperança,Nelore,Multípara,10.6,5.4,74,470,Touro_I,IATF,57.6,1,0,45,6.3,382.06,2348,74
BOV-01295,Fazenda Esperança,Senepol,Primípara,3.9,4.3,59,453,Touro_D,Monta Natural,68.1,1,0,15,8.76,523.03,2464,59
BOV-01296,Fazenda Santa Helena,Nelore,Primípara,3.8,3.5,75,343,Touro_E,IATF,76.1,0,0,45,8.05,513.47,2314,365
BOV-01297,Fazenda Santa Helena,Nelore,Primípara,2.6,4.8,51,429,Touro_J,TE,76.9,1,0,180,9.59,574.03,1730,51
BOV-01298,Fazenda Santa Helena,Nelore,Multípara,6.9,5.6,69,468,Touro_G,IATF,69.2,1,0,45,8.21,626.45,2333,69
BOV-01299,Fazenda São José,Nelore,Multípara,11.5,7.0,71,414,Touro_F,IATF,59.2,1,0,45,9.87,547.21,2206,71
BOV-01300,Fazenda Esperança,Hereford,Novilha,2.8,6.7,0,410,Touro_I,IATF + Repasse,73.3,1,0,60,8.47,524.14,2543,0
BOV-01301,Fazenda Santa Helena,Nelore,Novilha,1.9,7.0,0,360,Touro_B,Monta Natural,62.8,0,0,15,7.96,363.19,1726,365
BOV-01302,Fazenda Nova Aliança,Nelore,Primípara,2.8,5.7,30,356,Touro_H,Monta Natural,67.0,0,0,15,7.86,479.9,2391,365
BOV-01303,Fazenda Santa Helena,Angus,Novilha,2.2,6.3,0,385,Touro_B,Monta Natural,80.5,0,0,15,8.81,482.07,2569,365
BOV-01304,Fazenda São José,Nelore,Primípara,3.2,3.8,70,420,Touro_B,IATF,69.3,1,0,45,9.85,403.3,1918,70
BOV-01305,Fazenda Esperança,Nelore,Novilha,2.5,6.1,0,320,Touro_C,IATF + Repasse,67.8,1,0,60,6.22,475.3,2798,0
BOV-01306,Fazenda Nova Aliança,Hereford,Multípara,11.7,6.2,70,509,Touro_D,Monta Natural,71.2,1,0,15,9.87,757.99,2781,70
BOV-01307,Fazenda Esperança,Brangus,Multípara,6.9,7.2,57,512,Touro_F,IATF,77.5,1,0,45,6.91,543.61,2309,57
BOV-01308,Fazenda Esperança,Senepol,Multípara,4.5,6.3,68,486,Touro_F,IATF,70.5,1,0,45,6.8,645.03,2788,68
BOV-01309,Fazenda Boa Vista,Hereford,Primípara,4.3,6.2,43,519,Touro_B,IATF + Repasse,80.8,1,0,60,8.41,662.74,2686,43
BOV-01310,Fazenda Esperança,Brangus,Multípara,4.3,4.3,40,456,Touro_F,IATF,66.5,1,0,45,6.86,551.18,2949,40
BOV-01311,Fazenda Santa Helena,Nelore,Multípara,11.6,5.1,85,427,Touro_H,IATF + Repasse,65.7,1,0,60,9.12,395.66,1744,85
BOV-01312,Fazenda Nova Aliança,Hereford,Novilha,2.5,6.3,0,403,Touro_E,IATF + Repasse,74.8,0,0,60,7.06,454.38,2781,365
BOV-01313,Fazenda São José,Hereford,Multípara,11.5,6.9,60,468,Touro_A,IATF,67.8,1,1,45,9.55,613.53,2540,60
BOV-01314,Fazenda Esperança,Hereford,Primípara,2.9,4.9,76,462,Touro_H,IATF,74.9,0,0,45,6.83,689.23,2658,365
BOV-01315,Fazenda São José,Angus,Novilha,1.6,5.9,0,332,Touro_F,IATF + Repasse,85.8,1,0,60,8.87,408.2,3263,0
BOV-01316,Fazenda São José,Nelore,Primípara,3.5,5.7,59,398,Touro_B,IATF + Repasse,64.4,1,0,60,9.91,527.96,2344,59
BOV-01317,Fazenda São José,Hereford,Novilha,2.2,5.1,0,335,Touro_G,IATF,74.0,1,0,45,7.67,482.31,2110,0
BOV-01318,Fazenda Esperança,Brangus,Multípara,6.7,7.4,60,421,Touro_H,Monta Natural,77.5,1,0,15,8.31,517.68,2748,60
BOV-01319,Fazenda Santa Helena,Senepol,Primípara,4.4,4.1,30,439,Touro_B,IATF + Repasse,68.0,1,0,60,8.37,586.14,2069,30
BOV-01320,Fazenda Santa Helena,Nelore,Primípara,4.1,3.1,86,382,Touro_A,IATF,72.1,0,0,45,9.24,428.09,2015,365
BOV-01321,Fazenda Santa Helena,Nelore,Novilha,2.5,6.0,0,368,Touro_F,IATF + Repasse,58.2,0,0,60,6.78,369.59,2040,365
BOV-01322,Fazenda Santa Helena,Nelore,Multípara,5.3,7.5,105,411,Touro_F,IATF + Repasse,72.0,1,0,60,8.48,470.65,2270,105
BOV-01323,Fazenda Nova Aliança,Hereford,Primípara,4.0,5.6,48,484,Touro_H,IATF,66.0,1,0,45,7.41,417.34,2717,48
BOV-01324,Fazenda Santa Helena,Nelore,Multípara,9.8,6.4,36,410,Touro_G,IATF + Repasse,66.1,1,0,60,7.83,594.91,2050,36
BOV-01325,Fazenda Nova Aliança,Nelore,Multípara,7.4,5.5,71,342,Touro_H,IATF + Repasse,70.8,1,0,60,6.87,347.92,2136,71
BOV-01326,Fazenda Boa Vista,Senepol,Primípara,4.3,4.8,99,419,Touro_J,IATF,69.3,1,0,45,6.92,470.42,2997,99
BOV-01327,Fazenda Santa Helena,Nelore,Novilha,1.8,4.8,0,253,Touro_J,IATF,64.6,1,0,45,6.96,318.11,2196,0
BOV-01328,Fazenda Esperança,Hereford,Multípara,6.1,2.8,59,412,Touro_E,IATF + Repasse,81.4,0,0,60,6.04,475.1,2154,365
BOV-01329,Fazenda São José,Nelore,Novilha,1.6,6.2,0,305,Touro_B,IATF,72.9,0,0,45,7.09,304.37,1820,365
BOV-01330,Fazenda São José,Hereford,Novilha,2.7,7.1,0,350,Touro_E,IATF + Repasse,74.4,1,0,60,7.36,521.15,2398,0
BOV-01331,Fazenda São José,Angus,Multípara,9.0,5.9,30,458,Touro_B,Monta Natural,68.6,1,0,15,8.18,638.36,3440,30
BOV-01332,Fazenda Esperança,Senepol,Novilha,2.0,6.5,0,318,Touro_I,TE,71.6,1,0,180,6.12,277.28,2204,0
BOV-01333,Fazenda Santa Helena,Senepol,Primípara,2.8,6.6,65,354,Touro_E,IATF + Repasse,59.5,0,0,60,7.57,374.24,2221,365
BOV-01334,Fazenda Nova Aliança,Nelore,Primípara,2.6,5.3,49,452,Touro_A,IATF,65.4,1,0,45,6.92,423.07,2256,49
BOV-01335,Fazenda Nova Aliança,Nelore,Primípara,2.8,4.9,56,363,Touro_I,Monta Natural,80.9,0,0,15,7.26,412.03,2649,365
BOV-01336,Fazenda São José,Nelore,Multípara,7.6,4.5,52,331,Touro_J,Monta Natural,75.7,0,0,15,8.71,313.18,2097,365
BOV-01337,Fazenda Santa Helena,Brangus,Multípara,6.0,7.9,36,446,Touro_E,IATF + Repasse,69.1,1,0,60,7.9,454.29,2396,36
BOV-01338,Fazenda Esperança,Hereford,Multípara,6.1,6.1,40,425,Touro_K,IATF + Repasse,74.3,0,0,60,7.98,494.97,3109,365
BOV-01339,Fazenda Santa Helena,Angus,Multípara,11.0,4.4,61,445,Touro_A,IATF + Repasse,61.5,1,0,60,7.49,400.88,2819,61
BOV-01340,Fazenda Santa Helena,Brangus,Primípara,3.5,3.8,74,458,Touro_I,IATF,69.6,1,0,45,9.26,642.42,2665,74
BOV-01341,Fazenda Boa Vista,Nelore,Primípara,4.0,6.3,41,372,Touro_I,Monta Natural,72.0,1,0,15,4.99,392.03,2461,41
BOV-01342,Fazenda São José,Hereford,Primípara,2.6,4.0,77,394,Touro_J,IATF,76.7,1,0,45,9.11,567.36,2737,77
BOV-01343,Fazenda Nova Aliança,Senepol,Primípara,3.2,6.9,62,428,Touro_J,IATF,67.1,1,0,45,6.56,351.42,2717,62
BOV-01344,Fazenda Esperança,Nelore,Multípara,7.8,2.2,78,466,Touro_I,IATF,72.3,1,0,45,5.99,624.53,2064,78
BOV-01345,Fazenda Esperança,Angus,Multípara,5.5,7.2,79,501,Touro_F,IATF,70.5,1,0,45,7.67,704.14,2615,79
BOV-01346,Fazenda Boa Vista,Nelore,Novilha,1.7,6.4,0,250,Touro_J,IATF + Repasse,74.3,1,0,60,6.81,372.3,2296,0
BOV-01347,Fazenda Boa Vista,Angus,Novilha,2.8,6.1,0,355,Touro_J,IATF,73.4,1,0,45,8.46,316.77,3085,0
BOV-01348,Fazenda Boa Vista,Angus,Novilha,2.9,5.9,0,402,Touro_B,IATF + Repasse,71.7,1,0,60,6.19,443.66,2715,0
BOV-01349,Fazenda Nova Aliança,Nelore,Novilha,1.6,7.5,0,330,Touro_L,Monta Natural,74.0,0,0,15,7.17,439.63,2021,365
BOV-01350,Fazenda Santa Helena,Angus,Novilha,2.0,6.6,0,387,Touro_G,IATF + Repasse,68.4,1,0,60,7.17,448.72,3313,0
BOV-01351,Fazenda Nova Aliança,Nelore,Primípara,4.4,4.1,59,351,Touro_B,IATF + Repasse,68.9,1,0,60,7.81,482.47,2386,59
BOV-01352,Fazenda São José,Angus,Multípara,4.7,3.4,75,424,Touro_D,IATF + Repasse,62.6,1,0,60,9.96,631.22,2848,75
BOV-01353,Fazenda Boa Vista,Angus,Multípara,9.1,5.7,39,560,Touro_D,Monta Natural,76.2,0,0,15,5.64,744.61,2382,365
BOV-01354,Fazenda Esperança,Nelore,Novilha,3.0,6.0,0,341,Touro_J,IATF + Repasse,71.2,1,0,60,6.43,449.96,2350,0
BOV-01355,Fazenda São José,Brangus,Primípara,4.5,3.5,96,456,Touro_G,IATF,65.5,0,0,45,8.82,546.07,2240,365
BOV-01356,Fazenda Nova Aliança,Brangus,Primípara,3.4,4.9,54,430,Touro_F,Monta Natural,67.3,1,0,15,8.92,483.41,2861,54
BOV-01357,Fazenda Nova Aliança,Nelore,Multípara,5.3,4.8,68,422,Touro_L,TE,81.9,1,0,180,7.63,584.27,2659,68
BOV-01358,Fazenda Boa Vista,Nelore,Multípara,5.6,5.5,55,418,Touro_K,TE,70.4,1,0,180,7.7,402.54,2578,55
BOV-01359,Fazenda Boa Vista,Brangus,Multípara,11.1,6.4,34,415,Touro_L,IATF,74.5,1,0,45,7.0,582.25,2999,34
BOV-01360,Fazenda São José,Senepol,Primípara,4.3,6.5,88,349,Touro_L,Monta Natural,68.9,1,0,15,9.42,483.77,2271,88
BOV-01361,Fazenda Nova Aliança,Nelore,Multípara,8.9,6.6,44,435,Touro_J,IATF,65.1,1,0,45,7.73,572.47,2474,44
BOV-01362,Fazenda Santa Helena,Nelore,Novilha,2.6,5.4,0,348,Touro_G,IATF + Repasse,72.2,1,0,60,7.31,447.92,2087,0
BOV-01363,Fazenda São José,Nelore,Multípara,9.9,5.9,30,458,Touro_F,IATF + Repasse,78.6,1,0,60,9.71,368.99,2539,30
BOV-01364,Fazenda São José,Angus,Novilha,2.5,6.1,0,429,Touro_A,IATF,80.9,1,0,45,9.33,640.62,2875,0
BOV-01365,Fazenda Esperança,Nelore,Primípara,4.2,3.7,30,358,Touro_K,IATF + Repasse,80.2,0,0,60,7.66,384.61,2127,365
BOV-01366,Fazenda Santa Helena,Nelore,Multípara,9.5,6.0,38,465,Touro_D,IATF,75.9,1,0,45,7.45,495.63,2111,38
BOV-01367,Fazenda Esperança,Brangus,Primípara,3.6,6.9,97,461,Touro_C,TE,75.4,1,0,180,5.49,687.75,2739,97
BOV-01368,Fazenda Nova Aliança,Angus,Novilha,1.9,6.0,0,428,Touro_G,TE,66.5,1,1,180,8.38,414.87,2637,0
BOV-01369,Fazenda Santa Helena,Nelore,Novilha,2.6,4.7,0,430,Touro_G,IATF,72.5,1,0,45,6.84,630.89,1724,0
BOV-01370,Fazenda Santa Helena,Angus,Novilha,2.2,6.0,0,482,Touro_L,IATF + Repasse,78.0,1,0,60,7.72,515.56,3126,0
BOV-01371,Fazenda Nova Aliança,Angus,Novilha,1.9,5.0,0,428,Touro_L,IATF,80.6,0,0,45,8.32,371.82,2700,365
BOV-01372,Fazenda Santa Helena,Nelore,Novilha,2.7,6.7,0,363,Touro_K,IATF,71.6,0,0,45,6.61,423.31,2634,365
BOV-01373,Fazenda Nova Aliança,Nelore,Novilha,2.5,6.4,0,383,Touro_D,IATF + Repasse,69.5,0,0,60,7.97,495.74,2509,365
BOV-01374,Fazenda São José,Hereford,Novilha,2.9,5.9,0,367,Touro_G,IATF,66.5,1,0,45,8.29,450.07,2801,0
BOV-01375,Fazenda Santa Helena,Nelore,Multípara,5.3,5.1,91,397,Touro_D,Monta Natural,72.0,1,1,15,8.1,582.21,2661,91
BOV-01376,Fazenda Nova Aliança,Brangus,Primípara,3.8,4.8,55,457,Touro_I,TE,79.1,1,0,180,6.01,488.35,2463,55
BOV-01377,Fazenda Boa Vista,Senepol,Novilha,1.9,6.0,0,326,Touro_C,IATF,69.1,1,0,45,6.66,361.67,2759,0
BOV-01378,Fazenda São José,Nelore,Primípara,4.3,4.2,62,414,Touro_J,Monta Natural,76.0,1,1,15,9.97,402.47,2242,62
BOV-01379,Fazenda Boa Vista,Nelore,Multípara,4.8,3.8,48,426,Touro_B,Monta Natural,79.0,0,0,15,6.67,513.11,1649,365
BOV-01380,Fazenda São José,Angus,Multípara,9.2,6.9,30,446,Touro_E,IATF + Repasse,69.6,1,0,60,10.84,650.16,2678,30
BOV-01381,Fazenda Santa Helena,Hereford,Primípara,4.1,4.6,51,441,Touro_I,IATF + Repasse,71.0,0,0,60,7.2,459.49,2455,365
BOV-01382,Fazenda Boa Vista,Senepol,Multípara,6.8,5.7,84,492,Touro_K,Monta Natural,79.6,0,0,15,9.04,433.19,2317,365
BOV-01383,Fazenda Nova Aliança,Brangus,Multípara,11.6,5.8,72,463,Touro_C,IATF + Repasse,74.2,1,0,60,8.77,489.06,2332,72
BOV-01384,Fazenda Boa Vista,Nelore,Multípara,10.8,5.9,66,423,Touro_A,TE,81.8,0,0,180,8.59,599.92,1614,365
BOV-01385,Fazenda São José,Brangus,Multípara,6.4,4.1,30,473,Touro_I,IATF + Repasse,72.4,0,0,60,10.7,676.45,2723,365
BOV-01386,Fazenda Boa Vista,Angus,Multípara,4.1,3.5,62,498,Touro_E,Monta Natural,79.1,1,0,15,7.46,440.92,2611,62
BOV-01387,Fazenda Esperança,Angus,Multípara,6.4,4.8,30,467,Touro_B,IATF + Repasse,65.2,1,1,60,6.01,623.52,2760,30
BOV-01388,Fazenda Santa Helena,Nelore,Multípara,6.3,6.0,81,434,Touro_F,IATF + Repasse,76.7,1,0,60,8.67,390.23,2398,81
BOV-01389,Fazenda Nova Aliança,Nelore,Primípara,4.3,4.3,75,348,Touro_C,IATF + Repasse,69.7,0,0,60,6.0,493.85,2159,365
BOV-01390,Fazenda São José,Hereford,Multípara,11.7,5.1,30,438,Touro_I,Monta Natural,64.4,0,0,15,9.99,496.1,2925,365
BOV-01391,Fazenda Santa Helena,Angus,Multípara,4.6,8.1,100,453,Touro_C,IATF,69.3,1,0,45,10.55,647.4,2945,100
BOV-01392,Fazenda Santa Helena,Nelore,Novilha,2.2,4.5,0,359,Touro_B,IATF,71.2,1,0,45,8.91,305.92,2087,0
BOV-01393,Fazenda Santa Helena,Nelore,Multípara,8.4,4.6,30,426,Touro_C,IATF + Repasse,75.5,1,0,60,7.9,363.58,2279,30
BOV-01394,Fazenda São José,Hereford,Novilha,1.6,7.5,0,385,Touro_F,IATF + Repasse,71.4,1,0,60,9.92,560.07,2929,0
BOV-01395,Fazenda Boa Vista,Brangus,Primípara,3.3,5.0,80,458,Touro_C,IATF + Repasse,60.7,1,0,60,7.82,614.01,2534,80
BOV-01396,Fazenda Esperança,Nelore,Multípara,6.5,4.7,73,435,Touro_I,Monta Natural,70.1,1,0,15,7.78,392.32,2386,73
BOV-01397,Fazenda Boa Vista,Nelore,Novilha,2.3,6.9,0,328,Touro_I,IATF,72.1,1,0,45,7.46,466.86,2455,0
BOV-01398,Fazenda Santa Helena,Nelore,Primípara,3.8,5.1,45,349,Touro_I,IATF,75.9,1,0,45,7.65,487.78,2070,45
BOV-01399,Fazenda São José,Senepol,Novilha,2.6,5.7,0,327,Touro_B,Monta Natural,77.6,0,0,15,9.25,384.7,2705,365
BOV-01400,Fazenda Esperança,Angus,Primípara,2.8,5.2,69,391,Touro_G,IATF,67.8,1,0,45,8.11,357.98,2677,69
BOV-01401,Fazenda Santa Helena,Angus,Novilha,2.7,5.5,0,406,Touro_L,TE,67.6,1,0,180,8.23,444.86,3034,0
BOV-01402,Fazenda Santa Helena,Angus,Primípara,3.9,4.0,37,416,Touro_B,IATF,67.2,0,0,45,8.0,493.04,2486,365
BOV-01403,Fazenda Santa Helena,Nelore,Primípara,4.3,4.9,30,370,Touro_A,Monta Natural,66.2,1,0,15,8.48,350.28,2275,30
BOV-01404,Fazenda Esperança,Hereford,Multípara,7.6,4.3,33,465,Touro_E,IATF,62.3,0,0,45,7.66,651.43,2764,365
BOV-01405,Fazenda São José,Angus,Multípara,11.2,5.5,44,522,Touro_K,IATF,74.9,0,0,45,9.03,722.18,2976,365
BOV-01406,Fazenda São José,Nelore,Novilha,2.8,6.3,0,377,Touro_K,IATF,87.7,1,0,45,9.26,307.75,2217,0
BOV-01407,Fazenda Esperança,Nelore,Multípara,7.5,6.5,76,418,Touro_H,IATF + Repasse,77.2,1,0,60,7.46,340.15,2141,76
BOV-01408,Fazenda Esperança,Angus,Novilha,2.1,6.9,0,451,Touro_C,Monta Natural,77.9,1,0,15,7.87,498.71,2455,0
BOV-01409,Fazenda São José,Senepol,Novilha,2.9,5.7,0,280,Touro_G,IATF,74.8,0,0,45,9.66,405.14,2426,365
BOV-01410,Fazenda Nova Aliança,Nelore,Novilha,2.6,6.4,0,415,Touro_F,IATF,63.9,1,0,45,7.82,555.14,2013,0
BOV-01411,Fazenda Santa Helena,Hereford,Multípara,11.4,6.1,61,498,Touro_K,IATF + Repasse,70.1,1,0,60,8.37,732.52,2986,61
BOV-01412,Fazenda Santa Helena,Brangus,Multípara,10.4,5.9,62,464,Touro_A,IATF + Repasse,76.2,1,0,60,8.16,463.43,2776,62
BOV-01413,Fazenda Boa Vista,Nelore,Novilha,2.4,5.6,0,304,Touro_L,IATF,64.3,0,0,45,6.16,449.23,1631,365
BOV-01414,Fazenda Santa Helena,Nelore,Novilha,1.7,5.2,0,322,Touro_G,TE,69.1,1,0,180,8.38,377.4,2747,0
BOV-01415,Fazenda São José,Nelore,Novilha,1.9,6.4,0,364,Touro_C,IATF,64.1,0,0,45,6.67,446.89,2407,365
BOV-01416,Fazenda Nova Aliança,Brangus,Primípara,4.4,3.3,49,455,Touro_D,IATF + Repasse,69.0,0,0,60,8.32,436.9,2520,365
BOV-01417,Fazenda Santa Helena,Nelore,Multípara,6.6,5.2,46,447,Touro_J,IATF,83.9,1,0,45,10.33,501.97,2383,46
BOV-01418,Fazenda Santa Helena,Nelore,Novilha,1.6,4.0,0,311,Touro_B,Monta Natural,81.7,0,0,15,7.88,413.43,1899,365
BOV-01419,Fazenda São José,Angus,Multípara,9.7,3.9,36,443,Touro_K,Monta Natural,73.0,1,0,15,10.24,463.28,2543,36
BOV-01420,Fazenda Nova Aliança,Brangus,Primípara,4.0,4.1,45,438,Touro_A,Monta Natural,81.4,0,0,15,8.08,371.76,2172,365
BOV-01421,Fazenda Boa Vista,Nelore,Multípara,6.3,6.8,45,451,Touro_E,Monta Natural,76.0,1,0,15,5.84,625.28,2179,45
BOV-01422,Fazenda São José,Angus,Multípara,6.4,6.3,61,480,Touro_F,IATF,70.5,1,0,45,7.87,395.22,3100,61
BOV-01423,Fazenda Santa Helena,Angus,Primípara,3.4,4.4,58,509,Touro_K,IATF,64.6,1,0,45,8.81,441.51,2949,58
BOV-01424,Fazenda Santa Helena,Angus,Multípara,4.2,6.4,51,481,Touro_B,IATF,69.9,1,0,45,7.87,599.31,2835,51
BOV-01425,Fazenda Nova Aliança,Hereford,Multípara,10.3,6.6,77,470,Touro_J,IATF + Repasse,70.3,1,0,60,9.79,595.94,2748,77
BOV-01426,Fazenda Nova Aliança,Nelore,Primípara,3.1,4.8,59,417,Touro_F,IATF + Repasse,69.6,1,1,60,7.72,494.1,2777,59
BOV-01427,Fazenda Santa Helena,Hereford,Primípara,4.2,3.6,43,489,Touro_F,IATF,71.3,0,0,45,7.09,417.82,3073,365
BOV-01428,Fazenda Nova Aliança,Brangus,Multípara,10.4,5.3,74,406,Touro_H,Monta Natural,65.8,1,1,15,7.67,545.58,2355,74
BOV-01429,Fazenda São José,Angus,Novilha,2.5,5.9,0,355,Touro_H,IATF,64.2,1,0,45,7.23,432.65,2416,0
BOV-01430,Fazenda Nova Aliança,Brangus,Novilha,2.0,5.0,0,367,Touro_F,IATF,63.9,0,0,45,5.78,465.84,2605,365
BOV-01431,Fazenda São José,Angus,Primípara,3.5,5.4,75,576,Touro_G,IATF,74.7,1,0,45,8.89,461.97,2703,75
BOV-01432,Fazenda São José,Nelore,Multípara,7.6,5.8,68,410,Touro_D,IATF,66.3,1,0,45,8.83,353.23,2500,68
BOV-01433,Fazenda São José,Brangus,Multípara,6.7,6.0,75,455,Touro_E,IATF,73.3,1,0,45,9.49,593.62,2396,75
BOV-01434,Fazenda São José,Angus,Multípara,10.8,5.8,71,505,Touro_F,IATF + Repasse,72.3,1,0,60,8.7,643.59,3162,71
BOV-01435,Fazenda Santa Helena,Brangus,Primípara,3.5,5.7,70,469,Touro_F,TE,74.1,1,0,180,10.56,440.32,2705,70
BOV-01436,Fazenda Santa Helena,Nelore,Novilha,2.7,5.9,0,347,Touro_C,IATF + Repasse,69.9,0,0,60,8.65,400.23,1963,365
BOV-01437,Fazenda Boa Vista,Senepol,Multípara,4.8,5.7,119,487,Touro_I,TE,65.4,1,0,180,8.22,496.1,2148,119
BOV-01438,Fazenda Esperança,Angus,Multípara,5.1,5.0,30,432,Touro_D,IATF + Repasse,82.4,0,0,60,7.73,534.57,2846,365
BOV-01439,Fazenda Santa Helena,Nelore,Novilha,3.0,5.5,0,309,Touro_H,IATF,67.8,1,0,45,9.15,419.7,2042,0
BOV-01440,Fazenda Esperança,Angus,Novilha,2.4,7.1,0,446,Touro_D,Monta Natural,83.6,0,0,15,8.24,415.5,3064,365
